Asian,Black,Native,White,2+,Hispanic 
0.47,5.75,0.82,89.18,1.63,2.16
0.0,0.0,0.0,0.0,0.0,0.0
0.63,11.57,0.98,82.74,1.75,2.33
0.57,23.57,1.22,69.78,2.37,2.49
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
89.3,0.0,0.0,4.93,5.21,0.0
0.54,17.27,1.24,76.07,2.1,2.78
0.0,0.0,0.0,93.12,0.0,3.99
22.46,38.83,0.0,33.62,2.61,0.0
0.57,12.55,0.92,81.8,1.98,2.17
0.7,6.27,0.46,88.13,2.0,2.43
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,96.14,0.0,2.29
0.0,0.0,0.0,97.2,0.0,0.0
67.25,0.0,0.0,11.96,17.06,3.53
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.7,16.89,1.36,75.76,2.19,3.1
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,96.64,1.19,1.78
0.0,82.96,0.0,12.03,2.87,1.66
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.8,3.82,0.52,90.5,1.71,2.65
0.64,16.22,0.54,78.09,1.81,2.69
0.0,0.0,0.0,95.41,0.0,2.3
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.97,1.63,0.34,93.01,1.35,2.69
3.78,0.28,0.07,4.33,0.24,91.29
0.0,0.0,0.7,91.97,1.86,4.89
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,97.66,0.0,0.0
0.75,0.65,0.27,94.52,1.43,2.38
0.46,7.04,1.29,85.9,2.46,2.84
0.0,0.0,0.0,94.29,0.0,0.0
1.03,0.0,0.0,86.25,4.37,7.33
0.62,9.39,0.44,85.8,1.63,2.12
0.0,25.11,0.0,69.43,2.4,1.97
0.0,0.0,0.0,0.0,0.0,0.0
0.56,0.42,6.69,88.47,2.01,1.86
72.73,0.0,0.0,13.64,6.06,7.07
0.57,15.83,1.0,78.33,1.84,2.43
0.96,0.8,0.0,94.9,1.11,2.23
0.5,23.11,0.89,70.9,2.19,2.4
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.64,11.82,1.33,81.44,2.04,2.74
0.45,28.5,0.58,65.7,2.29,2.47
0.54,10.76,0.66,84.11,1.77,2.17
0.6,7.13,0.57,87.73,1.59,2.39
0.48,33.47,0.79,60.22,2.56,2.48
0.48,33.47,0.79,60.22,2.56,2.48
0.0,0.0,0.0,96.52,0.0,3.16
0.47,5.75,0.82,89.18,1.63,2.16
0.46,7.04,1.29,85.9,2.46,2.84
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
89.3,0.0,0.0,4.93,5.21,0.0
89.3,0.0,0.0,4.93,5.21,0.0
0.75,14.39,0.59,80.08,1.94,2.25
0.68,0.27,0.28,95.3,1.44,2.03
0.0,0.0,0.0,0.0,0.0,0.0
89.3,0.0,0.0,4.93,5.21,0.0
0.49,25.65,0.75,68.56,2.3,2.24
89.3,0.0,0.0,4.93,5.21,0.0
0.0,2.57,0.0,87.66,1.54,5.91
0.49,22.43,0.77,71.61,2.23,2.47
0.54,17.27,1.24,76.07,2.1,2.78
0.6,0.41,0.13,96.05,0.94,1.88
0.45,28.5,0.58,65.7,2.29,2.47
3.31,0.0,0.0,87.85,2.76,5.52
0.5,22.0,0.62,72.45,2.16,2.28
0.73,0.62,0.83,93.68,0.93,3.21
0.49,25.65,0.75,68.56,2.3,2.24
0.91,1.25,0.36,93.11,1.34,3.04
0.65,3.8,0.44,90.9,1.31,2.89
0.62,9.39,0.44,85.8,1.63,2.12
0.47,5.75,0.82,89.18,1.63,2.16
89.3,0.0,0.0,4.93,5.21,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.86,0.46,0.34,94.17,0.95,3.22
0.41,1.4,0.82,92.45,1.4,3.53
0.56,1.26,0.53,94.49,1.16,2.01
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
1.18,0.88,0.14,75.99,0.77,21.04
0.85,12.97,0.25,79.16,1.65,5.11
0.85,12.97,0.25,79.16,1.65,5.11
0.0,0.0,0.0,96.84,0.0,2.37
0.62,29.15,0.68,64.25,2.26,3.04
0.0,0.0,0.0,0.0,0.0,0.0
0.5,19.17,1.01,74.88,2.1,2.34
0.54,19.02,1.01,74.65,2.19,2.58
0.46,0.24,0.23,95.83,1.08,2.16
0.0,0.0,0.0,0.0,0.0,0.0
0.56,28.42,0.76,65.38,2.41,2.46
0.64,18.5,0.95,75.83,1.9,2.18
0.83,0.0,0.0,96.38,1.36,1.19
0.0,0.0,0.0,95.8,0.0,0.0
0.63,11.57,0.98,82.74,1.75,2.33
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.64,25.88,0.57,68.3,2.29,2.33
1.27,3.98,0.47,89.95,1.76,2.58
0.55,5.82,1.84,86.99,1.52,3.28
31.4,0.25,0.45,64.64,1.7,1.55
0.0,0.0,1.05,94.28,0.99,2.83
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,95.8,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.5,19.17,1.01,74.88,2.1,2.34
0.92,48.95,2.76,41.86,3.05,2.47
0.6,1.37,0.58,93.89,1.18,2.37
0.44,36.97,0.64,56.84,2.47,2.64
1.71,0.0,0.0,95.58,1.14,1.14
0.58,7.08,0.53,87.99,1.44,2.38
0.68,3.25,0.27,92.29,1.27,2.24
0.54,19.02,1.01,74.65,2.19,2.58
0.85,12.97,0.25,79.16,1.65,5.11
1.6,0.0,0.0,96.15,0.0,2.24
0.48,24.19,0.71,69.64,2.38,2.6
0.51,16.77,0.82,77.5,2.06,2.33
0.65,1.11,0.23,94.48,1.35,2.2
0.59,10.56,1.02,83.57,1.94,2.33
0.6,19.19,0.62,74.83,2.23,2.53
0.51,35.6,0.87,57.95,2.55,2.52
0.54,34.63,0.94,58.97,2.56,2.36
0.5,21.46,0.65,73.74,1.67,1.98
0.68,2.0,0.27,92.94,1.33,2.79
0.0,0.0,0.0,0.0,0.0,0.0
0.63,1.85,2.89,65.51,1.76,27.37
0.62,29.15,0.68,64.25,2.26,3.04
0.45,35.05,0.87,58.66,2.55,2.41
0.48,0.15,0.48,95.41,1.58,1.91
0.0,0.0,0.0,89.15,0.0,7.75
0.65,0.0,0.0,95.9,1.01,2.16
0.53,25.1,0.76,68.82,2.38,2.41
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,96.65,0.0,2.6
0.72,1.18,0.68,94.13,1.44,1.85
0.7,8.62,0.54,86.1,1.73,2.29
0.54,17.27,1.24,76.07,2.1,2.78
0.59,0.86,0.63,94.22,1.49,2.21
0.41,1.4,0.82,92.45,1.4,3.53
0.86,0.46,0.34,94.17,0.95,3.22
0.56,1.26,0.53,94.49,1.16,2.01
0.0,0.0,0.0,91.57,3.01,3.01
0.69,0.0,0.0,94.16,1.39,3.17
0.51,28.23,0.69,65.8,2.41,2.36
0.0,0.0,0.0,97.58,0.0,0.0
0.45,35.05,0.87,58.66,2.55,2.41
0.36,0.51,0.51,94.08,1.59,2.96
0.55,5.82,1.84,86.99,1.52,3.28
2.2,7.74,1.09,82.43,2.55,3.98
1.09,0.44,1.15,92.02,1.49,3.81
0.59,11.74,1.07,82.3,1.78,2.52
0.71,10.79,0.75,83.64,1.87,2.24
0.74,0.94,1.41,92.71,1.6,2.6
0.54,3.41,0.43,91.78,1.44,2.4
0.0,0.0,0.0,98.06,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.7,8.83,0.39,46.37,1.18,42.52
1.71,0.0,0.0,95.58,1.14,1.14
6.32,0.0,0.0,84.1,2.56,4.1
0.56,6.89,0.96,87.28,1.65,2.66
0.69,0.48,0.23,95.26,1.26,2.08
0.68,3.25,0.27,92.29,1.27,2.24
0.85,12.97,0.25,79.16,1.65,5.11
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.51,35.6,0.87,57.95,2.55,2.52
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,87.36,2.75,6.04
1.18,0.88,0.14,75.99,0.77,21.04
0.63,1.26,0.56,94.08,1.34,2.12
1.05,1.52,0.29,93.7,0.92,2.51
0.31,0.0,0.0,95.96,0.36,2.9
1.42,2.99,0.0,92.77,1.1,1.73
0.6,0.23,0.23,96.04,1.04,1.86
7.87,19.6,0.46,52.31,2.35,17.41
1.42,2.99,0.0,92.77,1.1,1.73
0.54,34.63,0.94,58.97,2.56,2.36
0.64,18.5,0.95,75.83,1.9,2.18
0.0,0.0,0.0,0.0,0.0,0.0
0.71,4.32,0.59,91.39,1.24,1.75
0.54,34.63,0.94,58.97,2.56,2.36
0.45,8.27,0.91,87.38,1.71,1.28
0.83,0.0,0.0,96.38,1.36,1.19
0.71,0.3,0.23,95.58,1.24,1.93
2.59,5.61,0.54,86.55,1.99,2.71
0.65,4.41,0.1,90.72,1.26,2.85
0.65,0.0,0.0,95.9,1.01,2.16
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,97.47,0.9,0.9
1.88,10.21,0.83,83.65,0.94,2.5
0.85,20.41,0.66,73.26,1.57,3.24
0.6,0.23,0.23,96.04,1.04,1.86
1.27,0.0,0.0,93.67,0.53,4.43
0.83,36.92,2.29,53.86,2.82,3.29
0.0,0.0,0.0,99.03,0.0,0.0
0.0,0.0,0.0,99.53,0.0,0.0
0.61,18.93,0.74,75.17,2.11,2.44
0.43,15.12,0.43,79.89,1.9,2.24
0.88,0.0,0.0,95.17,0.7,3.16
0.46,0.24,0.23,95.83,1.08,2.16
72.98,0.79,0.16,23.34,1.74,1.0
0.0,0.0,0.0,98.06,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,96.84,0.0,2.37
0.0,0.0,0.0,0.0,0.0,0.0
1.23,22.76,0.98,70.16,2.31,2.55
0.73,4.8,0.14,91.1,1.3,1.92
0.46,0.24,0.23,95.83,1.08,2.16
0.71,10.79,0.75,83.64,1.87,2.24
1.42,2.99,0.0,92.77,1.1,1.73
0.85,12.97,0.25,79.16,1.65,5.11
0.85,12.97,0.25,79.16,1.65,5.11
1.27,3.98,0.47,89.95,1.76,2.58
0.7,8.62,0.54,86.1,1.73,2.29
0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,95.9,1.01,2.16
0.65,4.41,0.1,90.72,1.26,2.85
0.71,4.32,0.59,91.39,1.24,1.75
0.0,0.0,0.0,0.0,0.0,0.0
0.54,34.63,0.94,58.97,2.56,2.36
0.67,11.06,0.54,83.71,1.81,2.21
0.61,38.34,0.84,55.59,2.5,2.12
0.46,0.24,0.23,95.83,1.08,2.16
1.23,0.0,0.0,90.59,1.16,6.09
0.66,2.63,0.67,92.3,1.8,1.94
0.64,21.59,0.65,72.65,2.22,2.25
0.48,24.19,0.71,69.64,2.38,2.6
0.62,13.93,0.72,79.42,2.3,3.01
0.54,19.02,1.01,74.65,2.19,2.58
1.23,22.76,0.98,70.16,2.31,2.55
0.64,25.88,0.57,68.3,2.29,2.33
1.27,3.98,0.47,89.95,1.76,2.58
0.51,11.36,0.65,83.22,1.76,2.5
0.83,0.8,0.24,94.56,1.26,2.32
0.6,25.99,1.06,67.36,2.38,2.61
0.78,9.77,0.41,84.35,1.58,3.11
1.18,0.88,0.14,75.99,0.77,21.04
0.43,15.12,0.43,79.89,1.9,2.24
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.81,3.22,8.8,81.86,3.04,2.27
0.81,3.22,8.8,81.86,3.04,2.27
0.0,0.0,0.0,0.0,0.0,0.0
0.89,0.55,0.22,93.61,1.11,3.62
0.72,0.0,0.0,95.15,1.16,2.09
76.07,0.24,0.08,16.19,3.94,3.47
1.38,1.89,0.28,93.26,1.42,1.77
0.0,0.0,0.0,0.0,0.0,0.0
0.63,0.0,0.0,95.89,1.9,1.48
0.68,0.69,0.36,94.42,1.32,2.53
0.0,14.52,0.0,75.81,0.0,4.84
0.52,13.21,0.71,81.08,2.02,2.45
0.0,0.0,0.0,0.0,0.0,0.0
0.68,2.0,0.27,92.94,1.33,2.79
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,95.83,0.0,0.0
1.23,0.65,0.17,94.75,1.53,1.67
4.66,1.25,0.21,79.95,2.71,11.21
0.63,11.57,0.98,82.74,1.75,2.33
0.62,0.18,0.41,95.86,1.06,1.87
0.88,0.81,0.11,95.09,1.09,2.02
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.66,5.97,0.11,88.89,1.08,3.29
0.0,0.0,0.0,0.0,0.0,0.0
0.93,0.0,0.0,95.76,2.38,0.93
0.0,0.9,0.0,95.33,1.8,1.08
0.0,0.0,0.0,0.0,0.0,0.0
0.6,1.74,4.62,88.63,1.63,2.77
0.6,1.74,4.62,88.63,1.63,2.77
0.0,0.0,0.0,94.16,0.0,5.19
2.16,1.54,0.0,86.11,0.0,9.57
0.54,10.44,1.11,83.47,1.9,2.55
0.55,5.82,1.84,86.99,1.52,3.28
0.68,2.0,0.27,92.94,1.33,2.79
0.46,8.75,0.68,86.17,1.44,2.49
0.0,0.0,0.0,0.0,0.0,0.0
1.65,0.0,0.0,95.47,0.8,1.83
0.56,20.68,0.85,73.39,2.13,2.39
1.14,22.76,0.0,64.22,0.0,10.75
0.0,0.0,0.0,97.73,0.0,1.89
0.93,0.0,0.0,95.76,2.38,0.93
6.07,3.88,0.0,80.58,0.0,8.01
0.63,11.57,0.98,82.74,1.75,2.33
0.6,4.3,0.69,90.61,1.6,2.18
0.6,1.74,4.62,88.63,1.63,2.77
0.6,1.74,4.62,88.63,1.63,2.77
0.6,1.74,4.62,88.63,1.63,2.77
0.99,3.22,0.48,91.1,1.52,2.69
0.79,7.79,0.45,86.76,2.14,2.07
0.63,11.57,0.98,82.74,1.75,2.33
0.63,11.57,0.98,82.74,1.75,2.33
0.6,1.74,4.62,88.63,1.63,2.77
0.6,1.74,4.62,88.63,1.63,2.77
0.6,1.74,4.62,88.63,1.63,2.77
0.0,0.0,0.0,91.3,0.0,5.95
0.0,0.0,0.0,91.3,0.0,5.95
0.69,2.22,0.39,92.64,1.41,2.66
90.8,0.58,0.0,5.1,2.92,0.0
0.0,0.0,0.0,92.2,0.0,5.85
1.05,0.32,0.18,94.89,1.39,2.16
0.46,0.0,0.0,92.28,0.97,5.78
0.0,0.0,0.0,0.0,0.0,0.0
0.49,31.6,0.82,62.2,2.45,2.44
0.63,0.89,0.3,94.83,1.37,1.98
0.42,35.3,0.88,58.3,2.74,2.35
0.56,20.34,0.81,73.9,2.03,2.36
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,98.39,0.0,0.0
0.0,0.0,0.0,91.3,0.0,5.95
0.65,5.15,0.55,89.6,1.65,2.39
0.49,28.17,1.07,65.51,2.38,2.38
0.49,28.17,1.07,65.51,2.38,2.38
1.19,0.24,0.36,94.29,1.03,2.89
1.73,4.47,8.42,80.42,2.08,2.88
0.87,8.68,0.51,85.02,1.85,3.07
0.0,0.0,0.0,0.0,0.0,0.0
0.72,1.18,0.68,94.13,1.44,1.85
0.54,10.76,0.66,84.11,1.77,2.17
0.7,7.56,0.72,86.67,2.52,1.84
0.68,1.59,0.46,93.78,1.46,2.03
0.64,4.37,0.0,91.1,1.25,2.64
0.0,0.0,0.0,0.0,0.0,0.0
0.56,2.48,0.44,92.54,1.48,2.5
0.63,0.89,0.3,94.83,1.37,1.98
0.0,4.49,0.0,91.46,0.72,2.03
0.56,10.86,0.45,84.01,1.57,2.55
0.72,4.15,0.39,90.53,1.61,2.6
0.0,0.0,0.0,0.0,0.0,0.0
0.49,31.6,0.82,62.2,2.45,2.44
0.0,0.0,0.0,0.0,0.0,0.0
0.87,0.0,0.0,94.54,1.31,2.4
0.0,0.0,0.0,98.4,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.67,8.82,0.31,86.32,1.65,2.22
0.38,24.2,0.55,70.0,1.91,2.96
0.0,0.0,0.0,94.15,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.67,8.82,0.31,86.32,1.65,2.22
0.39,14.56,0.38,80.99,1.89,1.79
0.81,0.72,0.55,94.26,1.54,2.12
0.52,10.34,0.34,84.87,1.48,2.45
0.49,22.32,0.69,71.76,2.38,2.36
0.56,0.84,0.34,93.56,1.12,3.58
92.14,0.0,0.0,4.27,2.16,1.12
0.68,3.25,0.27,92.29,1.27,2.24
0.0,0.0,0.0,0.0,0.0,0.0
0.63,12.47,0.71,81.76,1.94,2.49
0.69,7.83,0.22,87.83,1.5,1.92
1.37,5.9,0.49,86.9,2.19,3.16
0.63,9.66,0.38,83.54,1.75,4.04
0.53,0.0,0.0,94.8,0.82,3.64
0.7,2.69,3.94,88.75,1.96,1.95
0.53,21.18,0.48,73.16,2.07,2.58
0.5,31.63,0.77,62.13,2.47,2.5
9.58,1.41,0.0,76.9,1.97,10.14
0.59,0.43,0.27,95.35,1.2,2.16
0.48,24.86,0.77,69.17,2.24,2.49
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,22.22,0.0,77.22,0.0,0.0
0.45,33.98,0.86,59.63,2.56,2.51
0.45,35.05,0.87,58.66,2.55,2.41
0.51,6.92,0.71,87.59,2.64,1.63
0.5,23.11,0.89,70.9,2.19,2.4
0.0,0.0,0.0,0.0,0.0,0.0
0.59,0.43,0.27,95.35,1.2,2.16
0.0,0.0,0.0,0.0,0.0,0.0
0.43,0.48,0.13,92.63,0.67,5.64
1.43,0.57,0.2,5.35,0.28,92.16
0.0,14.69,0.0,69.19,0.0,16.11
0.65,3.8,0.44,90.9,1.31,2.89
0.55,31.39,0.57,62.77,2.4,2.33
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.63,2.41,0.16,37.58,0.73,58.49
0.5,17.22,0.86,77.04,2.08,2.3
0.63,12.47,0.71,81.76,1.94,2.49
0.39,14.56,0.38,80.99,1.89,1.79
1.89,70.28,0.35,22.89,2.04,2.54
0.38,61.78,0.45,31.36,3.71,2.32
0.0,0.0,0.0,95.52,1.49,2.39
0.7,1.01,0.4,93.12,1.84,2.92
0.53,21.18,0.48,73.16,2.07,2.58
0.44,38.48,1.0,55.19,2.61,2.29
0.57,0.17,0.33,95.54,1.57,1.81
0.69,0.44,0.0,96.52,0.87,1.49
0.56,14.44,0.87,79.83,2.02,2.28
0.63,32.1,0.38,61.02,2.32,3.56
0.0,0.0,0.0,98.39,0.0,0.0
28.82,1.7,0.36,61.77,4.31,3.03
2.32,1.02,0.23,92.52,1.07,2.85
0.38,24.2,0.55,70.0,1.91,2.96
0.0,0.0,0.0,0.0,0.0,0.0
0.61,16.72,0.85,77.27,2.15,2.4
1.89,0.52,0.26,93.84,1.23,2.25
0.9,1.05,0.75,93.09,1.5,2.7
0.64,0.31,0.21,94.96,1.02,2.86
0.64,0.31,0.21,94.96,1.02,2.86
0.0,0.0,0.0,0.0,0.0,0.0
0.49,28.17,1.07,65.51,2.38,2.38
0.49,28.17,1.07,65.51,2.38,2.38
0.66,5.97,0.11,88.89,1.08,3.29
0.65,0.75,0.4,94.82,1.0,2.38
0.54,10.76,0.66,84.11,1.77,2.17
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,99.12,0.0,0.0
0.67,11.06,0.54,83.71,1.81,2.21
0.0,0.59,0.0,94.3,1.87,2.65
0.65,3.8,0.44,90.9,1.31,2.89
0.0,1.24,0.0,92.75,2.09,3.33
0.61,16.72,0.85,77.27,2.15,2.4
0.49,31.6,0.82,62.2,2.45,2.44
0.0,0.0,0.0,94.21,0.0,5.32
0.46,0.0,0.0,92.28,0.97,5.78
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.86,7.86,0.43,87.82,1.12,1.9
0.0,2.03,0.0,89.48,1.77,5.32
0.67,11.06,0.54,83.71,1.81,2.21
1.12,4.95,0.81,87.52,2.3,3.29
0.0,0.0,0.0,96.2,1.04,2.19
0.0,0.0,0.0,0.0,0.0,0.0
0.63,0.89,0.3,94.83,1.37,1.98
0.56,20.34,0.81,73.9,2.03,2.36
1.73,4.47,8.42,80.42,2.08,2.88
0.64,5.35,0.35,90.11,1.6,1.95
0.49,31.6,0.82,62.2,2.45,2.44
0.61,0.82,0.78,93.71,1.21,2.86
0.67,2.15,0.48,93.62,1.34,1.74
0.78,0.12,0.2,96.7,0.73,1.47
0.0,0.0,0.0,96.81,0.0,2.77
28.82,1.7,0.36,61.77,4.31,3.03
0.0,0.0,0.0,0.0,0.0,0.0
0.54,24.79,0.88,69.17,2.35,2.26
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,97.9,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.68,1.59,0.46,93.78,1.46,2.03
0.68,8.76,0.54,85.93,1.68,2.41
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.63,0.89,0.3,94.83,1.37,1.98
0.0,0.0,0.0,96.9,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.51,32.92,1.18,60.21,2.59,2.58
0.53,21.18,0.48,73.16,2.07,2.58
0.0,0.0,0.0,96.5,0.0,2.96
0.63,0.89,0.3,94.83,1.37,1.98
0.53,0.0,0.0,94.8,0.82,3.64
0.51,35.6,0.87,57.95,2.55,2.52
0.0,22.22,0.0,77.22,0.0,0.0
1.19,0.24,0.36,94.29,1.03,2.89
1.43,2.41,0.45,91.33,2.24,2.14
1.73,4.47,8.42,80.42,2.08,2.88
0.96,0.0,0.0,95.83,0.92,1.85
0.0,0.0,0.0,0.0,0.0,0.0
0.5,23.11,0.89,70.9,2.19,2.4
0.87,0.0,0.0,94.54,1.31,2.4
0.42,35.3,0.88,58.3,2.74,2.35
0.66,5.57,0.84,88.72,1.79,2.42
0.0,0.0,0.0,0.0,0.0,0.0
0.59,0.43,0.27,95.35,1.2,2.16
0.0,0.0,0.0,0.0,0.0,0.0
0.76,23.22,1.47,69.41,2.48,2.67
0.5,31.63,0.77,62.13,2.47,2.5
0.48,29.28,0.75,64.81,2.35,2.33
0.0,0.59,0.0,94.3,1.87,2.65
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,88.41,9.01,2.58
0.0,0.0,0.0,91.3,0.0,5.95
0.0,0.0,8.22,87.04,1.41,2.74
0.49,31.6,0.82,62.2,2.45,2.44
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.64,0.31,0.21,94.96,1.02,2.86
0.89,3.02,0.43,91.65,1.46,2.55
11.48,0.0,0.0,86.89,0.0,0.0
0.0,0.0,0.0,97.75,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,94.58,0.0,4.01
0.66,13.93,0.53,80.87,2.03,1.98
0.0,0.0,0.0,94.58,0.0,4.01
0.0,0.0,0.0,98.39,0.0,0.0
0.56,2.48,0.44,92.54,1.48,2.5
0.53,3.44,0.39,91.8,1.53,2.32
0.0,0.0,0.0,0.0,0.0,0.0
1.02,10.44,1.08,83.08,1.97,2.4
0.55,0.14,0.2,95.86,1.06,2.2
0.58,11.53,0.68,83.11,1.76,2.34
0.72,1.18,0.68,94.13,1.44,1.85
0.81,0.49,0.3,94.76,1.16,2.47
0.71,1.7,0.24,93.49,1.69,2.17
0.67,8.82,0.31,86.32,1.65,2.22
0.63,32.1,0.38,61.02,2.32,3.56
0.48,24.86,0.77,69.17,2.24,2.49
0.0,0.0,0.0,95.89,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.57,16.52,0.77,77.31,2.12,2.71
0.81,0.72,0.55,94.26,1.54,2.12
0.99,25.98,0.57,67.84,2.38,2.23
1.26,0.99,0.33,90.61,0.93,5.88
0.53,21.18,0.48,73.16,2.07,2.58
0.55,11.79,0.76,82.58,1.89,2.43
0.55,24.95,0.89,69.0,2.23,2.37
0.5,17.22,0.86,77.04,2.08,2.3
0.0,0.0,0.0,95.49,0.75,3.31
0.0,0.0,0.0,0.0,0.0,0.0
1.02,4.94,0.44,86.42,1.96,5.22
0.53,29.12,0.97,64.36,2.51,2.51
0.0,0.58,0.0,94.04,1.75,3.27
0.73,3.31,0.3,92.05,1.51,2.1
0.39,14.56,0.38,80.99,1.89,1.79
0.0,0.0,0.0,0.0,0.0,0.0
0.9,15.76,0.98,74.8,2.02,5.56
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
9.58,1.41,0.0,76.9,1.97,10.14
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
1.26,0.53,0.58,93.77,2.02,1.85
0.43,0.48,0.13,92.63,0.67,5.64
0.65,0.75,0.4,94.82,1.0,2.38
0.69,7.83,0.22,87.83,1.5,1.92
0.0,2.17,0.0,94.31,1.51,1.84
